source_id,relation,target_id
ball:CWC_2011_final_ALL:2:26.3,event_type,event:dot
ball:CWC_2011_final_ALL:2:26.3,phase,phase:middle
ball:CWC_2011_final_ALL:2:26.4,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:26.4,bowler,player:Malinga
ball:CWC_2011_final_ALL:2:26.4,event_type,event:run
ball:CWC_2011_final_ALL:2:26.4,phase,phase:middle
ball:CWC_2011_final_ALL:2:26.5,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:26.5,bowler,player:Malinga
ball:CWC_2011_final_ALL:2:26.5,event_type,event:boundary
ball:CWC_2011_final_ALL:2:26.5,phase,phase:middle
ball:CWC_2011_final_ALL:2:26.6,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:26.6,bowler,player:Malinga
ball:CWC_2011_final_ALL:2:26.6,event_type,event:dot
ball:CWC_2011_final_ALL:2:26.6,phase,phase:middle
ball:CWC_2011_final_ALL:2:27.1,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:27.1,bowler,player:Dilshan
ball:CWC_2011_final_ALL:2:27.1,event_type,event:run
ball:CWC_2011_final_ALL:2:27.1,phase,phase:middle
ball:CWC_2011_final_ALL:2:27.2,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:27.2,bowler,player:Dilshan
ball:CWC_2011_final_ALL:2:27.2,event_type,event:dot
ball:CWC_2011_final_ALL:2:27.2,phase,phase:middle
ball:CWC_2011_final_ALL:2:27.3,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:27.3,bowler,player:Dilshan
ball:CWC_2011_final_ALL:2:27.3,event_type,event:dot
ball:CWC_2011_final_ALL:2:27.3,phase,phase:middle
ball:CWC_2011_final_ALL:2:27.4,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:27.4,bowler,player:Dilshan
ball:CWC_2011_final_ALL:2:27.4,event_type,event:run
ball:CWC_2011_final_ALL:2:27.4,phase,phase:middle
ball:CWC_2011_final_ALL:2:27.5,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:27.5,bowler,player:Dilshan
ball:CWC_2011_final_ALL:2:27.5,event_type,event:boundary
ball:CWC_2011_final_ALL:2:27.5,phase,phase:middle
ball:CWC_2011_final_ALL:2:27.6,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:27.6,bowler,player:Dilshan
ball:CWC_2011_final_ALL:2:27.6,event_type,event:run
ball:CWC_2011_final_ALL:2:27.6,phase,phase:middle
ball:CWC_2011_final_ALL:2:28.1,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:28.1,bowler,player:Murali
ball:CWC_2011_final_ALL:2:28.1,event_type,event:dot
ball:CWC_2011_final_ALL:2:28.1,phase,phase:middle
ball:CWC_2011_final_ALL:2:28.2,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:28.2,bowler,player:Murali
ball:CWC_2011_final_ALL:2:28.2,event_type,event:run
ball:CWC_2011_final_ALL:2:28.2,phase,phase:middle
ball:CWC_2011_final_ALL:2:28.3,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:28.3,bowler,player:Murali
ball:CWC_2011_final_ALL:2:28.3,event_type,event:run
ball:CWC_2011_final_ALL:2:28.3,phase,phase:middle
ball:CWC_2011_final_ALL:2:28.4,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:28.4,bowler,player:Murali
ball:CWC_2011_final_ALL:2:28.4,event_type,event:run
ball:CWC_2011_final_ALL:2:28.4,phase,phase:middle
ball:CWC_2011_final_ALL:2:28.5,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:28.5,bowler,player:Murali
ball:CWC_2011_final_ALL:2:28.5,event_type,event:dot
ball:CWC_2011_final_ALL:2:28.5,phase,phase:middle
ball:CWC_2011_final_ALL:2:28.6,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:28.6,bowler,player:Murali
ball:CWC_2011_final_ALL:2:28.6,event_type,event:run
ball:CWC_2011_final_ALL:2:28.6,phase,phase:middle
ball:CWC_2011_final_ALL:2:29.1,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:29.1,bowler,player:Perera
ball:CWC_2011_final_ALL:2:29.1,event_type,event:run
ball:CWC_2011_final_ALL:2:29.1,phase,phase:middle
ball:CWC_2011_final_ALL:2:29.2,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:29.2,bowler,player:Perera
ball:CWC_2011_final_ALL:2:29.2,event_type,event:run
ball:CWC_2011_final_ALL:2:29.2,phase,phase:middle
ball:CWC_2011_final_ALL:2:29.3,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:29.3,bowler,player:Perera
ball:CWC_2011_final_ALL:2:29.3,event_type,event:dot
ball:CWC_2011_final_ALL:2:29.3,phase,phase:middle
ball:CWC_2011_final_ALL:2:29.4,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:29.4,bowler,player:Perera
ball:CWC_2011_final_ALL:2:29.4,event_type,event:dot
ball:CWC_2011_final_ALL:2:29.4,phase,phase:middle
ball:CWC_2011_final_ALL:2:29.5,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:29.5,bowler,player:Perera
ball:CWC_2011_final_ALL:2:29.5,event_type,event:extra
ball:CWC_2011_final_ALL:2:29.5,phase,phase:middle
ball:CWC_2011_final_ALL:2:29.6,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:29.6,bowler,player:Perera
ball:CWC_2011_final_ALL:2:29.6,event_type,event:run
ball:CWC_2011_final_ALL:2:29.6,phase,phase:middle
ball:CWC_2011_final_ALL:2:3.1,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:3.1,bowler,player:Kulasekara
ball:CWC_2011_final_ALL:2:3.1,event_type,event:run
ball:CWC_2011_final_ALL:2:3.1,phase,phase:powerplay
ball:CWC_2011_final_ALL:2:3.2,batsman,player:Tendulkar
ball:CWC_2011_final_ALL:2:3.2,bowler,player:Kulasekara
ball:CWC_2011_final_ALL:2:3.2,event_type,event:run
ball:CWC_2011_final_ALL:2:3.2,phase,phase:powerplay
ball:CWC_2011_final_ALL:2:3.3,batsman,player:Tendulkar
ball:CWC_2011_final_ALL:2:3.3,bowler,player:Kulasekara
ball:CWC_2011_final_ALL:2:3.3,event_type,event:boundary
ball:CWC_2011_final_ALL:2:3.3,phase,phase:powerplay
ball:CWC_2011_final_ALL:2:3.4,batsman,player:Tendulkar
ball:CWC_2011_final_ALL:2:3.4,bowler,player:Kulasekara
ball:CWC_2011_final_ALL:2:3.4,event_type,event:dot
ball:CWC_2011_final_ALL:2:3.4,phase,phase:powerplay
ball:CWC_2011_final_ALL:2:3.5,batsman,player:Tendulkar
ball:CWC_2011_final_ALL:2:3.5,bowler,player:Kulasekara
ball:CWC_2011_final_ALL:2:3.5,event_type,event:boundary
ball:CWC_2011_final_ALL:2:3.5,phase,phase:powerplay
ball:CWC_2011_final_ALL:2:3.6,batsman,player:Tendulkar
ball:CWC_2011_final_ALL:2:3.6,bowler,player:Kulasekara
ball:CWC_2011_final_ALL:2:3.6,event_type,event:dot
ball:CWC_2011_final_ALL:2:3.6,phase,phase:powerplay
ball:CWC_2011_final_ALL:2:30.1,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:30.1,bowler,player:Murali
ball:CWC_2011_final_ALL:2:30.1,event_type,event:dot
ball:CWC_2011_final_ALL:2:30.1,phase,phase:middle
ball:CWC_2011_final_ALL:2:30.2,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:30.2,bowler,player:Murali
ball:CWC_2011_final_ALL:2:30.2,event_type,event:dot
ball:CWC_2011_final_ALL:2:30.2,phase,phase:middle
ball:CWC_2011_final_ALL:2:30.3,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:30.3,bowler,player:Murali
ball:CWC_2011_final_ALL:2:30.3,event_type,event:run
ball:CWC_2011_final_ALL:2:30.3,phase,phase:middle
ball:CWC_2011_final_ALL:2:30.4,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:30.4,bowler,player:Murali
ball:CWC_2011_final_ALL:2:30.4,event_type,event:run
ball:CWC_2011_final_ALL:2:30.4,phase,phase:middle
ball:CWC_2011_final_ALL:2:30.5,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:30.5,bowler,player:Murali
ball:CWC_2011_final_ALL:2:30.5,event_type,event:boundary
ball:CWC_2011_final_ALL:2:30.5,phase,phase:middle
ball:CWC_2011_final_ALL:2:30.6,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:30.6,bowler,player:Murali
ball:CWC_2011_final_ALL:2:30.6,event_type,event:dot
ball:CWC_2011_final_ALL:2:30.6,phase,phase:middle
ball:CWC_2011_final_ALL:2:31.1,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:31.1,bowler,player:Perera
ball:CWC_2011_final_ALL:2:31.1,event_type,event:run
ball:CWC_2011_final_ALL:2:31.1,phase,phase:middle
ball:CWC_2011_final_ALL:2:31.2,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:31.2,bowler,player:Perera
ball:CWC_2011_final_ALL:2:31.2,event_type,event:boundary
ball:CWC_2011_final_ALL:2:31.2,phase,phase:middle
ball:CWC_2011_final_ALL:2:31.3,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:31.3,bowler,player:Perera
ball:CWC_2011_final_ALL:2:31.3,event_type,event:run
ball:CWC_2011_final_ALL:2:31.3,phase,phase:middle
ball:CWC_2011_final_ALL:2:31.4,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:31.4,bowler,player:Perera
ball:CWC_2011_final_ALL:2:31.4,event_type,event:run
ball:CWC_2011_final_ALL:2:31.4,phase,phase:middle
ball:CWC_2011_final_ALL:2:31.5,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:31.5,bowler,player:Perera
ball:CWC_2011_final_ALL:2:31.5,event_type,event:dot
ball:CWC_2011_final_ALL:2:31.5,phase,phase:middle
ball:CWC_2011_final_ALL:2:31.6,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:31.6,bowler,player:Perera
ball:CWC_2011_final_ALL:2:31.6,event_type,event:run
ball:CWC_2011_final_ALL:2:31.6,phase,phase:middle
ball:CWC_2011_final_ALL:2:32.1,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:32.1,bowler,player:Kulasekara
ball:CWC_2011_final_ALL:2:32.1,event_type,event:dot
ball:CWC_2011_final_ALL:2:32.1,phase,phase:middle
ball:CWC_2011_final_ALL:2:32.2,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:32.2,bowler,player:Kulasekara
ball:CWC_2011_final_ALL:2:32.2,event_type,event:run
ball:CWC_2011_final_ALL:2:32.2,phase,phase:middle
ball:CWC_2011_final_ALL:2:32.3,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:32.3,bowler,player:Kulasekara
ball:CWC_2011_final_ALL:2:32.3,event_type,event:run
ball:CWC_2011_final_ALL:2:32.3,phase,phase:middle
ball:CWC_2011_final_ALL:2:32.4,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:32.4,bowler,player:Kulasekara
ball:CWC_2011_final_ALL:2:32.4,event_type,event:run
ball:CWC_2011_final_ALL:2:32.4,phase,phase:middle
ball:CWC_2011_final_ALL:2:32.5,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:32.5,bowler,player:Kulasekara
ball:CWC_2011_final_ALL:2:32.5,event_type,event:run
ball:CWC_2011_final_ALL:2:32.5,phase,phase:middle
ball:CWC_2011_final_ALL:2:32.6,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:32.6,bowler,player:Kulasekara
ball:CWC_2011_final_ALL:2:32.6,event_type,event:dot
ball:CWC_2011_final_ALL:2:32.6,phase,phase:middle
ball:CWC_2011_final_ALL:2:33.1,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:33.1,bowler,player:Randiv
ball:CWC_2011_final_ALL:2:33.1,event_type,event:run
ball:CWC_2011_final_ALL:2:33.1,phase,phase:middle
ball:CWC_2011_final_ALL:2:33.2,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:33.2,bowler,player:Randiv
ball:CWC_2011_final_ALL:2:33.2,event_type,event:dot
ball:CWC_2011_final_ALL:2:33.2,phase,phase:middle
ball:CWC_2011_final_ALL:2:33.3,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:33.3,bowler,player:Randiv
ball:CWC_2011_final_ALL:2:33.3,event_type,event:run
ball:CWC_2011_final_ALL:2:33.3,phase,phase:middle
ball:CWC_2011_final_ALL:2:33.4,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:33.4,bowler,player:Randiv
ball:CWC_2011_final_ALL:2:33.4,event_type,event:run
ball:CWC_2011_final_ALL:2:33.4,phase,phase:middle
ball:CWC_2011_final_ALL:2:33.5,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:33.5,bowler,player:Randiv
ball:CWC_2011_final_ALL:2:33.5,event_type,event:dot
ball:CWC_2011_final_ALL:2:33.5,phase,phase:middle
ball:CWC_2011_final_ALL:2:33.6,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:33.6,bowler,player:Randiv
ball:CWC_2011_final_ALL:2:33.6,event_type,event:run
ball:CWC_2011_final_ALL:2:33.6,phase,phase:middle
ball:CWC_2011_final_ALL:2:34.1,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:34.1,bowler,player:Kulasekara
ball:CWC_2011_final_ALL:2:34.1,event_type,event:run
ball:CWC_2011_final_ALL:2:34.1,phase,phase:middle
ball:CWC_2011_final_ALL:2:34.2,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:34.2,bowler,player:Kulasekara
ball:CWC_2011_final_ALL:2:34.2,event_type,event:extra
ball:CWC_2011_final_ALL:2:34.2,phase,phase:middle
ball:CWC_2011_final_ALL:2:34.3,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:34.3,bowler,player:Kulasekara
ball:CWC_2011_final_ALL:2:34.3,event_type,event:run
ball:CWC_2011_final_ALL:2:34.3,phase,phase:middle
ball:CWC_2011_final_ALL:2:34.4,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:34.4,bowler,player:Kulasekara
ball:CWC_2011_final_ALL:2:34.4,event_type,event:boundary
ball:CWC_2011_final_ALL:2:34.4,phase,phase:middle
ball:CWC_2011_final_ALL:2:34.5,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:34.5,bowler,player:Kulasekara
ball:CWC_2011_final_ALL:2:34.5,event_type,event:dot
ball:CWC_2011_final_ALL:2:34.5,phase,phase:middle
ball:CWC_2011_final_ALL:2:34.6,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:34.6,bowler,player:Kulasekara
ball:CWC_2011_final_ALL:2:34.6,event_type,event:run
ball:CWC_2011_final_ALL:2:34.6,phase,phase:middle
ball:CWC_2011_final_ALL:2:35.1,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:35.1,bowler,player:Randiv
ball:CWC_2011_final_ALL:2:35.1,event_type,event:run
ball:CWC_2011_final_ALL:2:35.1,phase,phase:middle
ball:CWC_2011_final_ALL:2:35.2,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:35.2,bowler,player:Randiv
ball:CWC_2011_final_ALL:2:35.2,event_type,event:boundary
ball:CWC_2011_final_ALL:2:35.2,phase,phase:middle
ball:CWC_2011_final_ALL:2:35.3,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:35.3,bowler,player:Randiv
ball:CWC_2011_final_ALL:2:35.3,event_type,event:run
ball:CWC_2011_final_ALL:2:35.3,phase,phase:middle
ball:CWC_2011_final_ALL:2:35.4,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:35.4,bowler,player:Randiv
ball:CWC_2011_final_ALL:2:35.4,event_type,event:run
ball:CWC_2011_final_ALL:2:35.4,phase,phase:middle
ball:CWC_2011_final_ALL:2:35.5,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:35.5,bowler,player:Randiv
ball:CWC_2011_final_ALL:2:35.5,event_type,event:dot
ball:CWC_2011_final_ALL:2:35.5,phase,phase:middle
ball:CWC_2011_final_ALL:2:35.6,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:35.6,bowler,player:Randiv
ball:CWC_2011_final_ALL:2:35.6,event_type,event:dot
ball:CWC_2011_final_ALL:2:35.6,phase,phase:middle
ball:CWC_2011_final_ALL:2:36.1,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:36.1,bowler,player:Malinga
ball:CWC_2011_final_ALL:2:36.1,event_type,event:run
ball:CWC_2011_final_ALL:2:36.1,phase,phase:middle
ball:CWC_2011_final_ALL:2:36.2,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:36.2,bowler,player:Malinga
ball:CWC_2011_final_ALL:2:36.2,event_type,event:run
ball:CWC_2011_final_ALL:2:36.2,phase,phase:middle
ball:CWC_2011_final_ALL:2:36.3,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:36.3,bowler,player:Malinga
ball:CWC_2011_final_ALL:2:36.3,event_type,event:dot
ball:CWC_2011_final_ALL:2:36.3,phase,phase:middle
ball:CWC_2011_final_ALL:2:36.4,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:36.4,bowler,player:Malinga
ball:CWC_2011_final_ALL:2:36.4,event_type,event:dot
ball:CWC_2011_final_ALL:2:36.4,phase,phase:middle
ball:CWC_2011_final_ALL:2:36.5,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:36.5,bowler,player:Malinga
ball:CWC_2011_final_ALL:2:36.5,event_type,event:run
ball:CWC_2011_final_ALL:2:36.5,phase,phase:middle
ball:CWC_2011_final_ALL:2:36.6,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:36.6,bowler,player:Malinga
ball:CWC_2011_final_ALL:2:36.6,event_type,event:dot
ball:CWC_2011_final_ALL:2:36.6,phase,phase:middle
ball:CWC_2011_final_ALL:2:37.1,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:37.1,bowler,player:Murali
ball:CWC_2011_final_ALL:2:37.1,event_type,event:dot
ball:CWC_2011_final_ALL:2:37.1,phase,phase:middle
ball:CWC_2011_final_ALL:2:37.2,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:37.2,bowler,player:Murali
ball:CWC_2011_final_ALL:2:37.2,event_type,event:dot
ball:CWC_2011_final_ALL:2:37.2,phase,phase:middle
ball:CWC_2011_final_ALL:2:37.3,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:37.3,bowler,player:Murali
ball:CWC_2011_final_ALL:2:37.3,event_type,event:run
ball:CWC_2011_final_ALL:2:37.3,phase,phase:middle
ball:CWC_2011_final_ALL:2:37.4,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:37.4,bowler,player:Murali
ball:CWC_2011_final_ALL:2:37.4,event_type,event:run
ball:CWC_2011_final_ALL:2:37.4,phase,phase:middle
ball:CWC_2011_final_ALL:2:37.5,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:37.5,bowler,player:Murali
ball:CWC_2011_final_ALL:2:37.5,event_type,event:run
ball:CWC_2011_final_ALL:2:37.5,phase,phase:middle
ball:CWC_2011_final_ALL:2:37.6,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:37.6,bowler,player:Murali
ball:CWC_2011_final_ALL:2:37.6,event_type,event:boundary
ball:CWC_2011_final_ALL:2:37.6,phase,phase:middle
ball:CWC_2011_final_ALL:2:38.1,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:38.1,bowler,player:Malinga
ball:CWC_2011_final_ALL:2:38.1,event_type,event:run
ball:CWC_2011_final_ALL:2:38.1,phase,phase:middle
ball:CWC_2011_final_ALL:2:38.2,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:38.2,bowler,player:Malinga
ball:CWC_2011_final_ALL:2:38.2,event_type,event:run
ball:CWC_2011_final_ALL:2:38.2,phase,phase:middle
ball:CWC_2011_final_ALL:2:38.3,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:38.3,bowler,player:Malinga
ball:CWC_2011_final_ALL:2:38.3,event_type,event:dot
ball:CWC_2011_final_ALL:2:38.3,phase,phase:middle
ball:CWC_2011_final_ALL:2:38.4,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:38.4,bowler,player:Malinga
ball:CWC_2011_final_ALL:2:38.4,event_type,event:run
ball:CWC_2011_final_ALL:2:38.4,phase,phase:middle
ball:CWC_2011_final_ALL:2:38.5,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:38.5,bowler,player:Malinga
ball:CWC_2011_final_ALL:2:38.5,event_type,event:run
ball:CWC_2011_final_ALL:2:38.5,phase,phase:middle
ball:CWC_2011_final_ALL:2:38.6,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:38.6,bowler,player:Malinga
ball:CWC_2011_final_ALL:2:38.6,event_type,event:extra
ball:CWC_2011_final_ALL:2:38.6,event_type,event:run
ball:CWC_2011_final_ALL:2:38.6,phase,phase:middle
ball:CWC_2011_final_ALL:2:39.1,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:39.1,bowler,player:Murali
ball:CWC_2011_final_ALL:2:39.1,event_type,event:run
ball:CWC_2011_final_ALL:2:39.1,phase,phase:middle
ball:CWC_2011_final_ALL:2:39.2,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:39.2,bowler,player:Murali
ball:CWC_2011_final_ALL:2:39.2,event_type,event:run
ball:CWC_2011_final_ALL:2:39.2,phase,phase:middle
ball:CWC_2011_final_ALL:2:39.3,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:39.3,bowler,player:Murali
ball:CWC_2011_final_ALL:2:39.3,event_type,event:boundary
ball:CWC_2011_final_ALL:2:39.3,event_type,event:extra
ball:CWC_2011_final_ALL:2:39.3,phase,phase:middle
ball:CWC_2011_final_ALL:2:39.4,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:39.4,bowler,player:Murali
ball:CWC_2011_final_ALL:2:39.4,event_type,event:dot
ball:CWC_2011_final_ALL:2:39.4,phase,phase:middle
ball:CWC_2011_final_ALL:2:39.5,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:39.5,bowler,player:Murali
ball:CWC_2011_final_ALL:2:39.5,event_type,event:run
ball:CWC_2011_final_ALL:2:39.5,phase,phase:middle
ball:CWC_2011_final_ALL:2:39.6,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:39.6,bowler,player:Murali
ball:CWC_2011_final_ALL:2:39.6,event_type,event:run
ball:CWC_2011_final_ALL:2:39.6,phase,phase:middle
ball:CWC_2011_final_ALL:2:4.1,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:4.1,bowler,player:Malinga
ball:CWC_2011_final_ALL:2:4.1,event_type,event:dot
ball:CWC_2011_final_ALL:2:4.1,phase,phase:powerplay
ball:CWC_2011_final_ALL:2:4.2,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:4.2,bowler,player:Malinga
ball:CWC_2011_final_ALL:2:4.2,event_type,event:dot
ball:CWC_2011_final_ALL:2:4.2,phase,phase:powerplay
ball:CWC_2011_final_ALL:2:4.3,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:4.3,bowler,player:Malinga
ball:CWC_2011_final_ALL:2:4.3,event_type,event:dot
ball:CWC_2011_final_ALL:2:4.3,phase,phase:powerplay
ball:CWC_2011_final_ALL:2:4.4,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:4.4,bowler,player:Malinga
ball:CWC_2011_final_ALL:2:4.4,event_type,event:dot
ball:CWC_2011_final_ALL:2:4.4,phase,phase:powerplay
ball:CWC_2011_final_ALL:2:4.5,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:4.5,bowler,player:Malinga
ball:CWC_2011_final_ALL:2:4.5,event_type,event:run
ball:CWC_2011_final_ALL:2:4.5,phase,phase:powerplay
ball:CWC_2011_final_ALL:2:4.6,batsman,player:Tendulkar
ball:CWC_2011_final_ALL:2:4.6,bowler,player:Malinga
ball:CWC_2011_final_ALL:2:4.6,event_type,event:dot
ball:CWC_2011_final_ALL:2:4.6,phase,phase:powerplay
ball:CWC_2011_final_ALL:2:40.1,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:40.1,bowler,player:Randiv
ball:CWC_2011_final_ALL:2:40.1,event_type,event:dot
ball:CWC_2011_final_ALL:2:40.1,phase,phase:death
ball:CWC_2011_final_ALL:2:40.2,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:40.2,bowler,player:Randiv
ball:CWC_2011_final_ALL:2:40.2,event_type,event:run
ball:CWC_2011_final_ALL:2:40.2,phase,phase:death
ball:CWC_2011_final_ALL:2:40.3,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:40.3,bowler,player:Randiv
ball:CWC_2011_final_ALL:2:40.3,event_type,event:dot
ball:CWC_2011_final_ALL:2:40.3,phase,phase:death
ball:CWC_2011_final_ALL:2:40.4,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:40.4,bowler,player:Randiv
ball:CWC_2011_final_ALL:2:40.4,event_type,event:dot
ball:CWC_2011_final_ALL:2:40.4,phase,phase:death
ball:CWC_2011_final_ALL:2:40.5,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:40.5,bowler,player:Randiv
ball:CWC_2011_final_ALL:2:40.5,event_type,event:run
ball:CWC_2011_final_ALL:2:40.5,phase,phase:death
ball:CWC_2011_final_ALL:2:40.6,batsman,player:Dhoni
ball:CWC_2011_final_ALL:2:40.6,bowler,player:Randiv
ball:CWC_2011_final_ALL:2:40.6,event_type,event:dot
ball:CWC_2011_final_ALL:2:40.6,phase,phase:death
ball:CWC_2011_final_ALL:2:41.1,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:41.1,bowler,player:Perera
ball:CWC_2011_final_ALL:2:41.1,event_type,event:dot
ball:CWC_2011_final_ALL:2:41.1,phase,phase:death
ball:CWC_2011_final_ALL:2:41.2,batsman,player:Gambhir
ball:CWC_2011_final_ALL:2:41.2,bowler,player:Perera
ball:CWC_2011_final_ALL:2:41.2,event_type,event:wicket
ball:CWC_2011_final_ALL:2:41.2,phase,phase:death
ball:CWC_2011_final_ALL:2:41.3,batsman,player:Yuvraj
ball:CWC_2011_final_ALL:2:41.3,bowler,player:Perera
ball:CWC_2011_final_ALL:2:41.3,event_type,event:dot
ball:CWC_2011_final_ALL:2:41.3,phase,phase:death
